date,AQI,质量等级,PM2.5,PM10,SO2,CO,NO2,O3_8h
2017-09-26,55,良,20,64,9,0.9,40,68
2017-09-27,72,良,30,98,13,1.1,51,82
2017-09-28,84,良,33,118,11,1.1,57,83
2017-09-29,70,良,17,82,7,0.8,31,50
2017-09-30,40,优,18,32,6,0.8,32,47
2017-10-01,49,优,32,45,7,0.9,33,58
2017-10-02,65,良,43,76,9,1.1,47,68
2017-10-03,82,良,36,107,13,0.9,43,71
2017-10-04,77,良,30,103,11,1,42,82
2017-10-05,36,优,16,27,7,0.8,30,50
2017-10-06,36,优,19,17,6,0.8,28,40
2017-10-07,38,优,18,22,7,0.8,33,57
2017-10-08,51,良,19,42,9,0.8,42,63
2017-10-09,60,良,22,54,10,0.8,48,66
2017-10-10,73,良,43,91,14,1.3,62,58
2017-10-11,72,良,45,91,12,1.3,59,75
2017-10-12,90,良,60,124,15,1.5,75,71
2017-10-13,100,良,69,128,16,1.6,80,83
2017-10-14,97,良,63,142,18,1.6,87,75
2017-10-15,110,轻度污染,74,172,21,1.7,74,76
2017-10-16,109,轻度污染,71,169,23,1.7,67,94
2017-10-17,106,轻度污染,56,168,18,1.5,66,94
2017-10-18,124,轻度污染,0,0,13,1.1,46,87
2017-10-19,102,轻度污染,43,149,14,1.1,43,66
2017-10-20,55,良,24,52,10,1.1,45,55
2017-10-21,70,良,41,84,11,1.2,46,69
2017-10-22,70,良,43,94,14,1.2,50,53
2017-10-23,82,良,51,117,15,1.4,59,67
2017-10-24,96,良,67,145,16,1.5,66,73
2017-10-25,102,轻度污染,63,159,18,1.4,68,80
2017-10-26,70,良,38,82,11,1,42,48
2017-10-27,47,优,30,41,8,1,40,46
2017-10-28,61,良,35,76,14,1.2,44,34
2017-10-29,69,良,52,102,20,1.4,52,35
2017-10-30,113,轻度污染,88,146,36,2.1,72,38
2017-10-31,121,轻度污染,90,173,28,2.3,74,45
2017-11-01,115,轻度污染,78,180,25,1.7,70,43
2017-11-02,143,轻度污染,109,238,24,2.2,87,44
2017-11-03,140,轻度污染,108,209,25,2.1,86,44
2017-11-04,106,轻度污染,76,162,19,1.4,62,54
2017-11-05,46,优,20,42,8,0.8,34,53
2017-11-06,66,良,35,87,12,1.2,52,33
2017-11-07,88,良,89,109,13,1.4,50,45
2017-11-08,41,优,23,35,8,0.9,34,44
2017-11-09,57,良,26,45,10,1.2,44,49
2017-11-10,60,良,39,62,9,1.2,36,39
2017-11-11,37,优,17,31,10,0.9,34,47
2017-11-12,56,良,33,62,11,1.2,40,36
2017-11-13,57,良,44,56,10,1,37,32
2017-11-14,85,良,64,82,14,1.3,45,36
2017-11-15,107,轻度污染,82,141,16,1.9,58,27
2017-11-16,113,轻度污染,84,100,13,2,53,22
2017-11-17,73,良,55,49,10,1.5,46,31
2017-11-18,93,良,87,78,10,1.5,44,52
2017-11-19,88,良,66,73,9,1.7,47,30
2017-11-20,55,良,38,57,13,1.2,45,38
2017-11-21,77,良,54,85,14,1.6,50,30
2017-11-22,75,良,54,69,14,1.2,40,40
2017-11-23,81,良,60,96,15,1.7,48,34
2017-11-24,129,轻度污染,100,144,18,2.1,62,24
2017-11-25,160,中度污染,130,159,16,2,60,34
2017-11-26,168,中度污染,134,193,21,2.4,71,34
2017-11-27,130,轻度污染,102,150,18,2.5,71,34
2017-11-28,172,中度污染,127,141,20,2.3,61,20
2017-11-29,170,中度污染,130,138,16,2.1,59,27
2017-11-30,85,良,70,72,14,1.3,48,14
2017-12-01,99,良,98,112,12,1.4,51,0
2017-12-02,163,中度污染,124,137,14,2.3,54,0
2017-12-03,158,中度污染,106,109,17,2.2,55,0
2017-12-04,117,轻度污染,108,127,18,1.9,57,0
2017-12-05,119,轻度污染,94,97,17,1.7,49,0
2017-12-06,123,轻度污染,102,127,14,1.9,49,0
2017-12-07,125,轻度污染,95,121,14,1.5,44,0
2017-12-08,112,轻度污染,85,106,13,1.7,47,0
2017-12-09,122,轻度污染,93,124,18,1.9,44,0
2017-12-10,120,轻度污染,92,138,15,1.7,49,0
2017-12-11,114,轻度污染,76,124,18,2.3,50,0
2017-12-12,138,轻度污染,72,95,11,1.9,42,0
2017-12-13,105,轻度污染,71,100,9,1.5,42,27
2017-12-14,69,良,51,62,7,1.2,36,36
2017-12-15,92,良,68,84,10,1.4,40,27
2017-12-16,89,良,66,78,10,1.4,36,33
2017-12-17,134,轻度污染,108,138,14,2.3,48,22
2017-12-18,172,中度污染,130,170,15,2.5,49,20
2017-12-19,230,重度污染,180,230,12,2.8,52,22
2017-12-20,274,重度污染,209,286,15,3.5,64,27
2017-12-21,228,重度污染,178,216,13,2.8,58,29
2017-12-22,82,良,61,71,16,1.9,61,32
2017-12-23,77,良,53,70,11,1.7,50,33
2017-12-24,138,轻度污染,105,136,11,2.3,47,24
2017-12-25,134,轻度污染,104,132,11,2.2,40,31
2017-12-26,95,良,71,104,12,1.9,45,35
2017-12-27,90,良,76,111,13,1.9,44,38
2017-12-28,55,良,22,51,10,1.2,44,47
2017-12-29,65,良,27,33,13,1.4,52,42
2017-12-30,97,良,67,86,8,1.7,47,27
2017-12-31,117,轻度污染,75,109,11,2.4,60,28
2018-01-01,132,轻度污染,100,133,11,1.9,52,32
2018-01-02,139,轻度污染,106,130,14,2.1,56,28
2018-01-03,103,轻度污染,77,88,15,1.7,47,38
2018-01-04,67,良,39,71,12,1.7,53,41
2018-01-05,82,良,60,106,10,2,59,30
2018-01-06,120,轻度污染,91,147,13,2.3,63,29
2018-01-07,179,中度污染,135,225,14,3,76,27
2018-01-08,296,重度污染,246,282,14,3.5,88,26
2018-01-09,252,重度污染,202,281,18,3.6,89,29
2018-01-10,302,严重污染,252,312,19,3.9,88,30
2018-01-11,258,重度污染,208,268,19,3.4,86,39
2018-01-12,78,良,57,62,14,1.5,55,44
2018-01-13,170,中度污染,129,147,12,2.3,58,38
2018-01-14,175,中度污染,132,160,22,2.3,53,44
2018-01-15,124,轻度污染,94,105,14,1.8,51,35
2018-01-16,134,轻度污染,102,98,13,2,57,40
2018-01-17,180,中度污染,136,156,10,2.8,63,28
2018-01-18,282,重度污染,232,217,9,3.4,70,30
2018-01-19,264,重度污染,214,270,10,3.6,72,29
2018-01-20,248,重度污染,198,247,13,3.8,80,26
2018-01-21,276,重度污染,226,262,12,3.5,70,28
2018-01-22,228,重度污染,178,200,16,3,72,30
2018-01-23,185,中度污染,139,165,19,2.6,71,36
2018-01-24,97,良,72,61,15,1.5,50,50
2018-01-25,80,良,59,60,17,1.7,59,36
2018-01-26,114,轻度污染,86,110,14,1.8,54,42
2018-01-27,129,轻度污染,98,141,22,2.2,57,36
2018-01-28,152,中度污染,116,157,26,2.5,60,34
2018-01-29,168,中度污染,127,166,19,2.6,70,39
2018-01-30,169,中度污染,128,164,24,2.7,73,40
2018-01-31,225,重度污染,175,223,25,3.3,82,38
2018-02-01,228,重度污染,178,219,28,3.2,87,39
2018-02-02,228,重度污染,178,255,23,3.1,90,44
2018-02-03,216,重度污染,166,208,22,3.2,88,56
2018-02-04,140,轻度污染,107,148,18,2.4,78,55
2018-02-05,175,中度污染,132,176,16,2.6,75,70
2018-02-06,265,重度污染,215,265,30,3.3,86,53
2018-02-07,173,中度污染,131,140,20,2.3,74,82
2018-02-08,80,良,53,71,14,1.8,64,77
2018-02-09,104,轻度污染,78,104,11,1.9,67,59
2018-02-10,179,中度污染,135,168,12,2.2,67,54
2018-02-11,149,轻度污染,114,135,13,2.1,73,71
2018-02-12,144,轻度污染,110,138,14,2.5,88,64
2018-02-13,189,中度污染,142,209,14,2.9,89,52
2018-02-14,254,重度污染,204,256,18,3.4,90,64
2018-02-15,241,重度污染,191,231,22,3.3,75,90
2018-02-16,98,良,61,146,20,1.4,44,91
2018-02-17,64,良,46,38,12,1.5,48,78
2018-02-18,110,轻度污染,83,77,12,1.5,41,91
2018-02-19,132,轻度污染,100,91,15,1.7,42,82
2018-02-20,110,轻度污染,83,79,13,1.8,56,88
2018-02-21,156,中度污染,119,116,15,2,53,88
2018-02-22,100,良,75,80,14,1.9,59,66
2018-02-23,117,轻度污染,88,89,15,2.2,65,82
2018-02-24,166,中度污染,126,117,14,2.4,51,82
2018-02-25,169,中度污染,128,126,11,2.4,55,56
2018-02-26,183,中度污染,138,142,13,2.8,70,72
2018-02-27,119,轻度污染,90,92,10,2.2,46,49
2018-02-28,109,轻度污染,82,77,13,2.3,63,71
2018-03-01,180,中度污染,136,175,14,2.9,82,100
2018-03-02,134,轻度污染,102,152,13,2.2,50,65
2018-03-03,68,良,26,86,8,1,24,79
2018-03-04,60,良,43,65,11,1.4,43,80
2018-03-05,62,良,44,57,10,1.3,38,71
2018-03-06,52,良,31,38,10,1.3,41,72
2018-03-07,68,良,49,68,14,1.3,34,72
2018-03-08,52,良,34,53,13,1.1,35,86
2018-03-09,77,良,56,92,15,1.4,44,79
2018-03-10,114,轻度污染,60,177,11,1.1,35,81
2018-03-11,0,无,0,0,12,0.9,24,89
2018-03-12,76,良,36,101,13,1,41,82
2018-03-13,33,优,17,27,12,1.1,26,55
2018-03-14,35,优,24,32,10,1.1,25,62
2018-03-15,37,优,14,28,7,0.8,28,73
2018-03-16,45,优,30,45,8,0.9,33,63
2018-03-17,59,良,31,68,9,0.9,32,56
2018-03-18,39,优,16,16,6,1,31,61
2018-03-19,50,优,24,32,9,1.1,40,97
2018-03-20,65,良,47,70,14,1.4,52,78
2018-03-21,78,良,57,75,17,1.5,48,101
2018-03-22,92,良,68,92,14,1.4,51,116
2018-03-23,79,良,52,107,14,1.2,46,124
2018-03-24,85,良,44,119,12,1.1,40,97
2018-03-25,0,无,0,0,8,0.8,30,92
2018-03-26,0,无,0,0,12,0.9,36,89
2018-03-27,60,良,16,69,8,0.8,24,92
2018-03-28,53,良,24,55,12,1,40,84
2018-03-29,62,良,26,74,11,0.9,46,106
2018-03-30,66,良,27,81,9,0.8,33,110
2018-03-31,100,良,33,150,7,0.6,14,110
2018-04-01,82,良,27,114,11,0.8,34,89
2018-04-02,51,良,25,26,10,0.8,25,101
2018-04-03,55,良,31,60,9,0.9,34,81
2018-04-04,50,优,14,46,8,0.7,17,100
2018-04-05,81,良,34,111,14,1,39,91
2018-04-06,98,良,35,146,11,0.7,26,121
2018-04-07,118,轻度污染,47,186,14,0.9,38,114
2018-04-08,101,轻度污染,39,152,12,1.1,48,72
2018-04-09,49,优,15,27,8,0.8,26,98
2018-04-10,55,良,23,55,10,0.9,41,106
2018-04-11,39,优,12,34,7,0.8,31,75
2018-04-12,53,良,13,22,8,0.8,23,103
2018-04-13,61,良,22,59,8,0.8,36,113
2018-04-14,112,轻度污染,37,173,8,0.7,19,120
2018-04-15,135,轻度污染,55,220,10,0.8,28,140
2018-04-16,133,轻度污染,58,216,12,1,42,154
2018-04-17,62,良,22,73,8,0.8,26,103
2018-04-18,100,良,34,150,10,1,43,90
2018-04-19,37,优,10,16,7,0.7,21,74
2018-04-20,50,优,16,31,8,0.8,33,100
2018-04-21,60,良,22,54,8,0.8,36,111
2018-04-22,70,良,28,84,10,1,42,124
2018-04-23,86,良,35,122,10,1,45,127
2018-04-24,101,轻度污染,43,151,10,0.9,41,130
2018-04-25,109,轻度污染,47,168,12,1,46,162
2018-04-26,96,良,27,141,8,0.8,30,100
2018-04-27,39,优,14,39,8,0.8,27,76
2018-04-28,67,良,15,46,7,0.8,32,120
2018-04-29,66,良,16,52,7,0.7,22,119
2018-04-30,69,良,18,64,8,0.8,37,122
2018-05-01,76,良,25,102,8,0.8,32,125
2018-05-02,0,无,0,0,8,0.8,26,95
2018-05-03,65,良,20,79,8,0.8,29,98
2018-05-04,55,良,18,60,10,0.8,34,105
2018-05-05,68,良,23,86,9,0.8,40,106
2018-05-06,0,无,0,0,8,0.8,35,117
2018-05-07,40,优,14,35,6,0.7,19,80
2018-05-08,60,良,17,32,7,0.8,30,111
2018-05-09,70,良,34,84,9,1,52,124
2018-05-10,91,良,38,131,8,0.8,39,128
2018-05-11,74,良,23,68,8,0.8,40,128
2018-05-12,99,良,40,124,10,0.8,36,158
2018-05-13,62,良,33,73,9,0.7,33,88
2018-05-14,40,优,27,34,8,0.8,29,79
2018-05-15,52,良,36,34,8,0.8,28,98
2018-05-16,65,良,24,57,9,0.8,40,118
2018-05-17,80,良,39,70,11,0.8,41,136
2018-05-18,79,良,22,54,10,0.7,32,134
2018-05-19,67,良,16,44,9,0.6,20,120
2018-05-20,77,良,23,103,8,0.6,17,108
2018-05-21,65,良,18,48,8,0.6,31,118
2018-05-22,70,良,27,80,10,0.7,40,123
2018-05-23,90,良,26,87,10,0.7,37,147
2018-05-24,71,良,20,91,6,0.6,16,96
2018-05-25,65,良,12,32,7,0.6,22,118
2018-05-26,70,良,19,63,9,0.7,34,123
2018-05-27,100,良,47,150,10,0.9,33,141
2018-05-28,259,重度污染,0,0,12,0.7,23,132
2018-05-29,79,良,25,107,8,0.6,15,107
2018-05-30,90,良,37,129,12,0.8,37,114
2018-05-31,180,中度污染,0,0,9,0.6,22,85
2018-06-01,63,良,29,76,8,0.7,33,102
2018-06-02,80,良,31,115,10,0.7,40,119
2018-06-03,124,轻度污染,0,0,9,0.6,30,125
2018-06-04,62,良,26,49,8,0.6,20,114
2018-06-05,77,良,24,58,10,0.7,33,132
2018-06-06,83,良,20,51,9,0.6,28,139
2018-06-07,90,良,24,72,10,0.7,36,147
2018-06-08,83,良,25,80,9,0.7,30,139
2018-06-09,80,良,16,54,8,0.7,25,136
2018-06-10,88,良,25,73,10,0.7,34,145
2018-06-11,74,良,30,98,10,0.9,47,119
2018-06-12,74,良,35,58,9,0.7,30,128
2018-06-13,50,优,25,40,8,0.7,27,100
2018-06-14,83,良,19,56,9,0.7,37,139
2018-06-15,71,良,22,68,10,0.6,21,125
2018-06-16,61,良,15,42,8,0.5,16,113
2018-06-17,79,良,20,54,11,0.7,28,134
2018-06-18,51,良,20,48,9,0.9,33,80
2018-06-19,70,良,15,32,8,0.7,27,124
2018-06-20,94,良,32,74,10,0.9,35,152
2018-06-21,58,良,15,41,8,0.7,22,109
2018-06-22,69,良,21,52,10,0.9,37,122
2018-06-23,84,良,15,48,9,0.7,31,140
2018-06-24,103,轻度污染,20,66,10,0.7,35,163
2018-06-25,60,良,23,70,8,0.7,30,105
2018-06-26,74,良,15,41,9,0.7,29,128
2018-06-27,89,良,25,82,10,0.9,40,146
2018-06-28,80,良,27,88,12,1,42,136
2018-06-29,89,良,16,51,9,0.7,24,146
2018-06-30,76,良,16,71,9,0.7,23,131
2018-07-01,74,良,14,64,8,0.7,30,128
2018-07-02,81,良,13,59,8,0.6,27,137
2018-07-03,65,良,19,67,8,0.7,26,118
2018-07-04,74,良,10,43,8,0.7,18,128
2018-07-05,57,良,13,31,8,0.7,19,108
2018-07-06,65,良,16,53,8,0.7,30,118
2018-07-07,75,良,24,74,10,0.7,38,130
2018-07-08,95,良,29,92,11,0.9,37,153
2018-07-09,64,良,21,56,8,0.6,28,116
2018-07-10,62,良,16,48,7,0.5,25,114
2018-07-11,65,良,23,74,8,0.6,31,109
2018-07-12,60,良,23,74,7,0.6,28,111
2018-07-13,70,良,15,39,7,0.6,26,123
2018-07-14,85,良,15,51,8,0.6,29,141
2018-07-15,69,良,20,56,8,0.7,30,122
2018-07-16,80,良,21,76,9,0.7,34,136
2018-07-17,72,良,21,72,9,0.6,29,126
2018-07-18,56,良,15,39,8,0.6,27,107
2018-07-19,61,良,20,52,8,0.6,28,113
2018-07-20,68,良,30,76,8,0.6,36,121
2018-07-21,93,良,34,96,9,0.7,41,151
2018-07-22,113,轻度污染,37,123,10,0.9,49,174
2018-07-23,114,轻度污染,43,122,10,0.9,46,175
2018-07-24,76,良,29,82,10,0.7,33,131
2018-07-25,52,良,19,52,7,0.6,24,92
2018-07-26,56,良,20,62,9,0.6,27,86
2018-07-27,56,良,18,63,9,0.7,33,92
2018-07-28,75,良,24,78,10,0.9,34,130
2018-07-29,75,良,53,107,10,0.7,36,120
2018-07-30,70,良,24,76,11,0.7,27,123
2018-07-31,52,良,39,52,8,0.6,22,98
2018-08-01,98,良,30,98,12,0.9,37,157
2018-08-02,95,良,33,124,10,0.9,38,154
2018-08-03,78,良,26,78,8,1,26,133
2018-08-04,76,良,22,44,8,0.7,24,131
2018-08-05,70,良,26,87,10,0.6,37,114
2018-08-06,85,良,25,91,10,0.6,40,142
2018-08-07,90,良,28,101,11,0.6,42,148
2018-08-08,75,良,27,99,12,0.9,40,116
2018-08-09,66,良,19,70,10,0.6,32,119
2018-08-10,70,良,18,69,8,0.6,29,124
2018-08-11,70,良,18,71,8,0.5,29,124
2018-08-12,159,中度污染,0,0,9,0.6,31,99
2018-08-13,43,优,13,27,7,0.5,20,86
2018-08-14,54,良,10,34,8,0.5,26,104
2018-08-15,74,良,23,78,10,0.7,40,128
2018-08-16,83,良,29,115,10,0.9,47,134
2018-08-17,90,良,32,132,9,0.7,48,131
2018-08-18,84,良,27,116,10,0.7,42,126
2018-08-19,66,良,20,84,9,0.9,33,106
2018-08-20,83,良,18,71,10,0.9,37,139
2018-08-21,95,良,28,140,12,0.7,36,137
2018-08-22,52,良,20,55,8,0.7,20,96
2018-08-23,60,良,19,40,8,0.6,21,111
2018-08-24,66,良,20,63,8,0.6,35,119
2018-08-25,69,良,22,83,9,0.9,45,103
2018-08-26,75,良,30,90,10,0.9,45,126
2018-08-27,69,良,20,87,9,0.7,34,102
2018-08-28,64,良,17,40,8,0.7,27,116
2018-08-29,64,良,15,53,8,0.7,29,116
2018-08-30,66,良,11,32,8,0.6,20,119
2018-08-31,43,优,11,38,7,0.7,29,77
2018-09-01,46,优,14,27,8,0.6,26,92
2018-09-02,55,良,20,60,10,0.9,35,100
2018-09-03,42,优,0,0,0,0.6,0,60
2018-09-04,45,优,14,45,10,0.6,29,79
2018-09-05,55,良,14,61,8,0.6,31,76
2018-09-06,65,良,25,80,12,0.9,44,93
2018-09-07,76,良,28,102,16,1,52,102
2018-09-08,73,良,25,96,13,0.9,43,127
2018-09-09,71,良,18,92,10,0.7,36,84
2018-09-10,55,良,16,60,11,0.7,32,97
2018-09-11,46,优,0,0,0,0.6,0,91
2018-09-12,45,优,14,45,8,0.6,29,67
2018-09-13,34,优,11,19,11,0.5,27,68
2018-09-14,51,良,19,52,8,0.6,34,71
2018-09-15,61,良,22,71,9,0.7,38,87
2018-09-16,71,良,25,91,10,0.9,43,89
2018-09-17,80,良,28,98,12,1,52,112
2018-09-18,71,良,24,91,12,0.9,42,68
2018-09-19,54,良,18,77,10,0.7,47,78
2018-09-20,70,良,19,91,9,0.9,40,82
2018-09-21,88,良,33,126,11,1,54,93
2018-09-22,78,良,25,106,11,1,48,61
2018-09-23,82,良,25,114,11,1,46,88
2018-09-24,76,良,0,0,0,0.9,0,87
2018-09-25,29,优,0,0,0,0.7,0,56
2018-09-26,35,优,9,30,6,0.6,26,69
2018-09-27,51,良,21,49,8,0.9,40,64
2018-09-28,60,良,32,69,10,1,44,70
2018-09-29,75,良,33,92,10,1,60,72
2018-09-30,60,良,18,70,8,0.9,40,95
2018-10-01,65,良,19,80,10,0.9,35,92
2018-10-02,68,良,22,85,8,0.9,47,94
2018-10-03,73,良,18,95,6,0.6,27,62
2018-10-04,73,良,22,95,8,0.7,34,51
2018-10-05,66,良,24,82,8,0.9,40,57
2018-10-06,76,良,32,102,11,1,47,65
2018-10-07,76,良,35,102,11,0.9,48,68
2018-10-08,83,良,39,116,13,1,51,85
2018-10-09,74,良,32,97,10,0.9,47,78
2018-10-10,75,良,32,99,11,1,48,69
2018-10-11,72,良,33,93,10,1,47,77
2018-10-12,69,良,30,87,9,0.9,49,74
2018-10-13,80,良,33,110,10,1,50,83
2018-10-14,69,良,21,90,8,0.7,33,64
2018-10-15,72,良,25,93,10,1,41,46
2018-10-16,67,良,20,83,10,1,41,50
2018-10-17,52,良,15,53,6,0.9,34,30
2018-10-18,33,优,8,13,5,0.7,26,33
2018-10-19,43,优,13,30,7,0.9,34,53
2018-10-20,52,良,23,44,8,1,41,62
2018-10-21,62,良,34,74,9,1.2,45,43
2018-10-22,60,良,30,70,9,1,47,57
2018-10-23,71,良,37,92,10,1.2,53,46
2018-10-24,53,良,16,56,8,0.7,31,38
2018-10-25,72,良,25,93,9,1,41,24
2018-10-26,78,良,39,106,14,1.4,55,37
2018-10-27,88,良,60,126,21,1.7,66,40
2018-10-28,91,良,61,132,18,1.4,58,61
2018-10-29,57,良,16,64,7,0.9,30,39
2018-10-30,53,良,31,55,8,1.2,42,26
2018-10-31,62,良,43,74,10,1.2,46,35
2018-11-01,57,良,31,63,7,1,32,31
2018-11-02,35,优,12,24,7,0.7,28,42
2018-11-03,49,优,18,38,8,1,39,43
2018-11-04,55,良,27,53,9,1.2,44,40
2018-11-05,55,良,22,46,10,1,44,42
2018-11-06,55,良,28,57,9,1,44,38
2018-11-07,63,良,44,76,11,1.2,46,34
2018-11-08,73,良,53,94,12,1.4,48,30
2018-11-09,43,优,23,38,6,0.9,34,53
2018-11-10,57,良,40,58,7,1,34,45
2018-11-11,53,良,37,54,7,1,40,43
2018-11-12,45,优,30,45,6,1,28,35
2018-11-13,38,优,21,29,8,0.7,30,45
2018-11-14,64,良,46,56,9,1.2,49,37
2018-11-15,69,良,50,65,8,1.2,50,30
2018-11-16,104,轻度污染,78,98,11,1.7,58,28
2018-11-17,102,轻度污染,76,101,10,1.7,62,35
2018-11-18,205,重度污染,155,193,12,1.9,63,32
2018-11-19,149,轻度污染,114,159,13,2,71,42
2018-11-20,108,轻度污染,81,127,10,1.5,61,35
2018-11-21,142,轻度污染,108,127,11,1.4,55,47
2018-11-22,137,轻度污染,104,131,11,1.7,56,30
2018-11-23,124,轻度污染,94,139,13,1.9,68,27
2018-11-24,114,轻度污染,86,146,14,1.7,57,48
2018-11-25,500,严重污染,114,1274,8,0.9,34,48
2018-11-26,327,严重污染,60,441,8,1.4,52,29
2018-11-27,183,中度污染,70,316,8,1.4,51,31
2018-11-28,137,轻度污染,75,223,13,1.9,58,24
2018-11-29,130,轻度污染,99,208,11,2.7,68,21
2018-11-30,103,轻度污染,75,155,9,1.7,49,42
2018-12-01,500,严重污染,229,1700,7,0.9,26,46
2018-12-02,238,重度污染,59,376,7,1.2,38,34
2018-12-03,65,良,35,80,7,1.4,45,33
2018-12-04,92,良,68,134,8,1.7,48,26
2018-12-05,77,良,56,75,10,1.7,58,39
2018-12-06,105,轻度污染,79,113,9,1.7,62,27
2018-12-07,97,良,72,106,10,1.4,56,33
2018-12-08,105,轻度污染,79,103,10,1.7,64,32
2018-12-09,125,轻度污染,95,127,10,1.9,74,23
2018-12-10,135,轻度污染,103,146,11,2,78,28
2018-12-11,118,轻度污染,89,114,11,2.2,78,24
2018-12-12,159,中度污染,121,152,13,2.5,89,44
2018-12-13,217,重度污染,167,202,16,2.5,84,25
2018-12-14,270,重度污染,220,266,16,2.8,78,27
2018-12-15,266,重度污染,216,269,19,2.8,71,30
2018-12-16,254,重度污染,204,239,17,2.8,77,33
2018-12-17,155,中度污染,118,136,21,2,79,35
2018-12-18,219,重度污染,169,202,16,2.7,79,31
2018-12-19,203,重度污染,153,188,15,2.3,60,25
2018-12-20,77,良,56,63,8,1.4,46,26
2018-12-21,74,良,54,65,7,1.4,42,36
2018-12-22,83,良,61,75,8,1.4,47,30
2018-12-23,73,良,53,64,9,1.2,53,33
2018-12-24,114,轻度污染,86,108,8,1.9,64,28
2018-12-25,212,重度污染,162,198,13,2.4,65,22
2018-12-26,185,中度污染,139,169,18,2.2,60,26
2018-12-27,182,中度污染,137,162,13,2.2,62,20
2018-12-28,160,中度污染,122,185,8,2,64,25
2018-12-29,129,轻度污染,98,143,8,1.7,61,26
2018-12-30,133,轻度污染,101,178,8,2.3,68,24
2018-12-31,190,中度污染,143,235,10,2.3,71,22
